Year;Age;Female_Deaths;Male_Deaths;Total_Deaths;Female_Rate_Deaths;Male_Rate_Deaths;Total_Rate_Deaths;Female_Population;Male_Population;Total_Population
2018;55;387;648,01;1035,01;0,003151;0,005746;0,004393;121708,55;111774,79;233483,34
2018;56;385;689,02;1074,02;0,003248;0,006362;0,004735;116361,87;106084,86;222446,73
2018;57;466;721,01;1187,01;0,004065;0,006921;0,005424;112360,5;102067,15;214427,65
2018;58;461;748,02;1209,02;0,004221;0,007564;0,005809;107653,48;97451,95;205105,43
2018;59;539;794,01;1333,01;0,005086;0,008286;0,006605;104274,65;94489,72;198764,37
2018;60;528;860,01;1388,01;0,005184;0,009318;0,00715;100928,01;91803,81;192731,82
2018;61;565;837,01;1402,01;0,005681;0,009307;0,007403;97196,52;87717,4;184913,92
2018;62;580;932,02;1512,02;0,006163;0,011063;0,008477;90991,42;81146,91;172138,33
2018;63;619;878,01;1497,01;0,007006;0,011192;0,008975;86687,92;76988,64;163676,56
2018;64;631;989,02;1620,02;0,007424;0,013187;0,010125;84142,99;74142,67;158285,66
2018;65;699;971,02;1670,02;0,008574;0,013586;0,010915;79018,11;69290,36;148308,47
2018;66;702;1052,02;1754,02;0,009269;0,015901;0,012361;74213,37;64957,37;139170,74
2018;67;693;1085,02;1778,02;0,00962;0,017355;0,013214;70838,08;61405,76;132243,84
2018;68;747;1095,02;1842,02;0,010724;0,018278;0,014217;68766,49;59137,89;127904,38
2018;69;827;1154,02;1981,02;0,012389;0,020271;0,016017;65757,78;56054,73;121812,51
2018;70;796;1247,02;2043,02;0,012432;0,023045;0,017293;63643,11;53828,16;117471,27
2018;71;895;1294,02;2189,02;0,014674;0,025423;0,019564;61080,06;50833,28;111913,34
2018;72;944;1374,02;2318,02;0,01597;0,028231;0,021507;58043,37;47818,87;105862,24
2018;73;1017;1328,02;2345,02;0,01819;0,029114;0,023098;54754,47;44760,87;99515,34
2018;74;1037;1395,02;2432,02;0,019686;0,032939;0,025592;51620,36;41294,18;92914,54
2018;75;1076;1402,03;2478,03;0,021524;0,035647;0,027743;49406,75;38754,39;88161,14
2018;76;1184;1368,02;2552,02;0,025;0,037532;0,03045;46441,11;35524,44;81965,55
2018;77;1144;1436,02;2580,02;0,025709;0,043063;0,033143;43709,15;32557,68;76266,83
2018;78;1287;1408,02;2695,02;0,031112;0,046644;0,037664;40238,95;29238,68;69477,63
2018;79;1173;1433,03;2606,03;0,031402;0,053626;0,04067;35694,61;25622,85;61317,46
2018;80;1302;1414,03;2716,03;0,03835;0,059348;0,047009;33429,1;23435,95;56865,05
2018;81;1349;1395,03;2744,03;0,042287;0,063958;0,051087;31689,21;21582,53;53271,74
2018;82;1442;1423,02;2865,02;0,048361;0,072312;0,057883;29345,69;19185,95;48531,64
2018;83;1511;1418,02;2929,02;0,055161;0,08114;0,06528;26904,96;17178,29;44083,25
2018;84;1509;1378,02;2887,02;0,060111;0,088683;0,071035;24804,98;15287,49;40092,47
2018;85;1657;1349,02;3006,02;0,07088;0,096631;0,080508;23522,56;13991,18;37513,74
2018;86;1659;1361,03;3020,03;0,075827;0,108052;0,087601;21886,37;12548,39;34434,76
2018;87;1834;1409,02;3243,02;0,107328;0,147419;0,121708;14011,52;7932,66;21944,18
2018;88;1745;1288,02;3033,02;0,141857;0,193101;0,159874;12408,89;6771,6;19180,49
2018;89;1701;1139,02;2840,02;0,155739;0,20191;0,171464;11152,35;5724,83;16877,18
2018;90;1625;998,02;2623,02;0,172629;0,213369;0,186153;9345,28;4695,58;14040,86
2018;91;1446;874,02;2320,02;0,188865;0,241156;0,205665;7475,24;3474,67;10949,91
2018;92;1240;675,01;1915,01;0,199366;0,248696;0,214353;6272,17;2703,84;8976,01
2018;93;1188;611,01;1799,01;0,231677;0,289394;0,248511;5179,74;2150,24;7329,98
2018;94;992;485;1477;0,240541;0,303783;0,258191;4144,18;1581,91;5726,09
2018;95;872;366,01;1238,01;0,271796;0,316074;0,283539;3193,57;1152,85;4346,42
2018;96;696;282,01;978,01;0,286026;0,336991;0,299068;2433,63;834,84;3268,47
2018;97;600;215;815;0,334598;0,372212;0,343762;1789,55;562,21;2351,76
2018;98;440;148,01;588,01;0,346292;0,39537;0,357461;1259,19;362,65;1621,84
2018;99;324;98,01;422,01;0,356766;0,39825;0,365611;928,54;248,81;1177,35
2018;100;264;83;347;0,405486;0,507806;0,426019;663,6;167,01;830,61
2018;101;194;40;234;0,441198;0,397779;0,433117;436,84;91,97;528,81
2018;102;120;23;143;0,420573;0,414663;0,419611;282,46;48,47;330,93
2018;103;71;16;87;0,386686;0,539629;0,40795;174,64;29,06;203,7
2018;104;50;9;59;0,440522;0,583405;0,457619;110,16;13,52;123,68
2018;105;38;4;42;0,578475;0,602258;0,580659;63,9;5,86;69,76
2018;106;20;3;23;0,539302;0,911392;0,569636;37,58;4,02;41,6
2018;107;10;1;11;0,400294;0,392157;0,39954;26,49;2,93;29,42
2018;108;8;2;10;0,456708;1,265823;0,523652;17,17;1,71;18,88
2018;109;4;0;4;0,379747;0;0,361718;9,57;0,22;9,79
2018;110;4;1;5;0,280735;0,18797;0,255515;12,31;5,69;18
2019;0;600,57;770,45;1371,02;0,005643;0,006952;0,006311;108119,02;112351,2;220470,22
2019;1;40;60;100;0,000374;0,00054;0,000458;106786,11;110814,5;217600,61
2019;2;26;42;68;0,000241;0,000375;0,000309;110165,37;114140,6;224305,97
2019;3;23;25;48;0,000203;0,000212;0,000208;117020,22;121422,4;238442,62
2019;4;18;23;41;0,000152;0,000187;0,00017;117655,61;122495,83;240151,44
2019;5;14;18;32;0,00012;0,000148;0,000134;116037,49;120633,05;236670,54
2019;6;14;21;35;0,000121;0,000174;0,000148;117309,84;121718,56;239028,4
2019;7;21;14;35;0,000177;0,000113;0,000145;118192,65;123488,53;241681,18
2019;8;11;22;33;0,000092;0,000176;0,000135;121090,91;126266,62;247357,53
2019;9;14;23;37;0,000116;0,000183;0,00015;119826,54;125162,47;244989,01
2019;10;15;9;24;0,000126;0,000073;0,000099;117383,64;122508,46;239892,1
2019;11;11;23;34;0,000095;0,00019;0,000143;114684,44;119500,3;234184,74
2019;12;18;17;35;0,000159;0,000144;0,000151;112385,95;117186,43;229572,38
2019;13;18;26;44;0,000161;0,000222;0,000192;110926,83;116309,56;227236,39
2019;14;16;31;47;0,000145;0,000268;0,000208;110650,76;115469,66;226120,42
2019;15;26;46;72;0,000234;0,000396;0,000317;112650,61;117383,07;230033,68
2019;16;38;42;80;0,000331;0,000352;0,000342;115983,65;120746,46;236730,11
2019;17;34;72;106;0,000291;0,000592;0,000445;118006,61;123345,27;241351,88
2019;18;32;100,01;132,01;0,000266;0,000794;0,000536;120828,5;126437,04;247265,54
2019;19;32;123;155;0,000266;0,000978;0,00063;121603,93;127162,45;248766,38
2019;20;40;108,01;148,01;0,000324;0,00084;0,000588;124111,96;129223,12;253335,08
2019;21;51;109,01;160,01;0,000407;0,000838;0,000627;127137,44;131979,99;259117,43
2019;22;47;143,01;190,01;0,000362;0,001065;0,000719;131478,59;135403,98;266882,57
2019;23;44;131;175;0,000332;0,000964;0,000652;134406,43;137742,63;272149,06
2019;24;53;144;197;0,000387;0,001028;0,000711;138567,79;141450,26;280018,05
2019;25;39;177;216;0,000281;0,001247;0,000769;140195,85;143347,05;283542,9
2019;26;54;169,01;223,01;0,000381;0,001168;0,000779;143589;146502,4;290091,4
2019;27;54;158;212;0,000373;0,001074;0,000726;146589,73;148576,51;295166,24
2019;28;58;169;227;0,000391;0,001124;0,00076;149616,62;152121,05;301737,67
2019;29;72;207;279;0,00048;0,001359;0,000923;149152,22;151583,59;300735,81
2019;30;52;172,01;224,01;0,000354;0,001155;0,000757;143832,06;145299;289131,06
2019;31;70;192,01;262,01;0,000496;0,00135;0,000925;138519,94;139547,62;278067,56
2019;32;74;178,01;252,01;0,000543;0,001301;0,000923;134294,82;134582,13;268876,95
2019;33;68;187;255;0,000515;0,001421;0,000967;129773,47;128883,97;258657,44
2019;34;76;184,01;260,01;0,000593;0,001443;0,001016;125932,07;125563,26;251495,33
2019;35;77;175,01;252,01;0,000617;0,001413;0,001014;125797,44;124543,84;250341,28
2019;36;101;204,01;305,01;0,000793;0,001625;0,001206;130751,79;128334,45;259086,24
2019;37;96;229;325;0,000726;0,001767;0,001241;130505,03;127694,3;258199,33
2019;38;113;207,01;320,01;0,0009;0,001686;0,001288;123304,97;120586,99;243891,96
2019;39;104;197,01;301,01;0,000851;0,001655;0,001248;120611,64;116998,9;237610,54
2019;40;113;204,01;317,01;0,000953;0,00178;0,00136;116369,91;112114,67;228484,58
2019;41;137;230,01;367,01;0,001186;0,002066;0,001618;115095,48;110954,76;226050,24
2019;42;115;214,01;329,01;0,000994;0,001922;0,001449;117370,25;112866,23;230236,48
2019;43;127;260,01;387,01;0,001069;0,002282;0,001663;121056,04;115956,93;237012,97
2019;44;150;297,01;447,01;0,001211;0,002506;0,001844;124408,9;118947;243355,9
2019;45;147;298,01;445,01;0,001179;0,002499;0,001824;125320,44;120063,68;245384,12
2019;46;187;350,01;537,01;0,001506;0,00296;0,002215;124006,91;117511;241517,91
2019;47;213;374,01;587,01;0,001715;0,003188;0,00243;121459,7;114528,98;235988,68
2019;48;201;381,01;582,01;0,001687;0,003397;0,002516;117792,63;110921,54;228714,17
2019;49;209;402,02;611,02;0,001804;0,003698;0,002721;116626,12;109278,26;225904,38
2019;50;237;447,02;684,02;0,002016;0,004072;0,003009;119099,84;111076,2;230176,04
2019;51;288;462,02;750,02;0,002393;0,004121;0,003226;121239,49;113046,25;234285,74
2019;52;286;543,02;829,02;0,002337;0,004771;0,003509;121886,22;113291,38;235177,6
2019;53;311;564,02;875,02;0,002552;0,004993;0,003726;122607,54;113555,93;236163,47
2019;54;361;631,02;992,02;0,002926;0,005549;0,004184;123190,91;113281,19;236472,1
2019;55;368;647,02;1015,02;0,00303;0,005808;0,004359;121890,85;111878,82;233769,67
2019;56;421;710,02;1131,02;0,003439;0,006334;0,004823;121322,28;111104,01;232426,29
2019;57;477;751,03;1228,03;0,004039;0,006981;0,005441;115932,99;105378,23;221311,22
2019;58;465;739,02;1204,02;0,004072;0,007145;0,005533;111897,93;101332,93;213230,86
2019;59;510;812,02;1322,02;0,00469;0,008276;0,006391;107152,38;96681,56;203833,94
2019;60;492;859,03;1351,03;0,004665;0,009043;0,00674;103744,9;93665,1;197410
2019;61;550;932,04;1482,04;0,005429;0,010195;0,00769;100376,9;90947,19;191324,09
2019;62;654;1005,03;1659,03;0,006616;0,011294;0,008832;96622,75;86831,95;183454,7
2019;63;606;1020,03;1626,03;0,006482;0,012247;0,009198;90389,36;80239,24;170628,6
2019;64;675;966,04;1641,04;0,007695;0,012466;0,009933;86070,95;76067,55;162138,5
2019;65;730;1067,04;1797,04;0,008658;0,014419;0,011351;83468,38;73149,88;156618,26
2019;66;753;1053,03;1806,03;0,009319;0,014952;0,011942;78325,7;68287,06;146612,76
2019;67;746;1113,04;1859,04;0,009943;0,017099;0,013268;73517,19;63888,77;137405,96
2019;68;763;1093,04;1856,04;0,010701;0,017794;0,013984;70119,37;60321,7;130441,07
2019;69;815;1223,04;2038,04;0,011834;0,020813;0,015968;67979,22;58008,31;125987,53
2019;70;880;1252,04;2132,04;0,013348;0,022474;0,017528;64944,38;54857,17;119801,55
2019;71;924;1333,05;2257,05;0,014632;0,025234;0,019461;62790,02;52544,26;115334,28
2019;72;998;1394,05;2392,05;0,016614;0,028121;0,021817;60171,89;49517,31;109689,2
2019;73;1065;1361,04;2426,04;0,018328;0,028768;0,023013;57058,1;46457,63;103515,73
2019;74;1035;1414,05;2449,05;0,018863;0,031966;0,024712;53726,8;43400,77;97127,57
2019;75;1059;1410,05;2469,05;0,020512;0,034433;0,02667;50567,5;39900,37;90467,87
2019;76;1203;1461,05;2664,05;0,024623;0,038532;0,0307;48272,64;37363,63;85636,27
2019;77;1272;1478,05;2750,05;0,027555;0,04221;0,033877;45283,76;34134,55;79418,31
2019;78;1341;1505,05;2846,05;0,031014;0,047191;0,037881;42488,18;31127,13;73615,31
2019;79;1286;1564,06;2850,06;0,032078;0,054496;0,041431;39001,75;27809,24;66810,99
2019;80;1397;1461,05;2858,05;0,038736;0,057849;0,046608;34465,63;24209,77;58675,4
2019;81;1385;1434,05;2819,05;0,042481;0,063992;0,051244;32112,7;22038,54;54151,24
2019;82;1395;1437,05;2832,05;0,045728;0,070486;0,055646;30279,45;20163,18;50442,63
2019;83;1478;1360,05;2838,05;0,052124;0,074464;0,060876;27871,88;17765,47;45637,35
2019;84;1496;1415,05;2911,05;0,057773;0,087974;0,069345;25392,22;15783,24;41175,46
2019;85;1590;1320,05;2910,05;0,067546;0,093142;0,077165;23224,89;13921,56;37146,45
2019;86;1646;1385,05;3031,05;0,075701;0,109856;0,088237;21860,55;12633,69;34494,24
2019;87;1704;1277,04;2981,04;0,08441;0,113496;0,09482;20181,56;11192,71;31374,27
2019;88;1791;1239,04;3030,04;0,116877;0,150007;0,12848;12188,11;6566,62;18754,73
2019;89;1825;1150,04;2975,04;0,173472;0,210843;0,186232;10688,01;5550,25;16238,26
2019;90;1697;1096,04;2793,04;0,184624;0,241764;0,203498;9453,24;4643,14;14096,38
2019;91;1543;953,03;2496,03;0,197216;0,258125;0,216744;7808,44;3754,15;11562,59
2019;92;1433;791,02;2224,02;0,229326;0,281981;0,24564;6150,74;2714;8864,74
2019;93;1185;614,02;1799,02;0,238445;0,299693;0,256324;5061,9;2064,04;7125,94
2019;94;1044;539,02;1583,02;0,259194;0,347523;0,283751;4090,23;1603,79;5694,02
2019;95;907;385,01;1292,01;0,286657;0,334365;0,299386;3203,59;1154,45;4358,04
2019;96;782;299,01;1081,01;0,325809;0,361286;0,334906;2421,84;832,84;3254,68
2019;97;594;231;825;0,335479;0,396753;0,350642;1785,6;588,42;2374,02
2019;98;444;155;599;0,348185;0,395381;0,359283;1273,22;382,89;1656,11
2019;99;349;115,01;464,01;0,394682;0,46655;0,410349;882,55;241,35;1123,9
2019;100;260;80;340;0,427734;0,528227;0,447778;630,86;156,9;787,76
2019;101;198;57;255;0,467958;0,571343;0,487684;435,51;107,46;542,97
2019;102;122;45;167;0,431304;0,75;0,487075;283,69;61,41;345,1
2019;103;75;19;94;0,393842;0,618355;0,425035;190,33;29,62;219,95
2019;104;64;9,01;73,01;0,534246;0,533926;0,534206;115,51;17;132,51
2019;105;28;6;34;0,4048;0,699301;0,437299;66,12;7,25;73,37
2019;106;21;0;21;0,536558;0;0,492341;35,89;2,45;38,34
2019;107;9;1;10;0,399911;0,492611;0,407581;23,14;2,13;25,27
2019;108;10;0;10;0,633714;0;0,577701;17,61;1,37;18,98
2019;109;6;0;6;0,560922;0;0,508618;11,37;0,83;12,2
2019;110;4;0;4;0,216822;0;0,168256;16,06;4,91;20,97
